,0,1,2,3,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[2].lengthscales,1.786186475282184,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.5076099894734335,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[2].lengthscales,1.786186475282184,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[0].variance,0.6719294038174972,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[2].lengthscales,1.786186475282184,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.630885579269446,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].lengthscales,1.786186475282184,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.6178154751937432,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].lengthscales,1.786186475282184,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.7132115856239317,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.03951986e-01  1.66800000e+03  6.70198763e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.10135537e+00  9.07000000e+02 -7.73147061e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53987860e-01  1.70800000e+03  3.97562774e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 6.06605906e-01  1.33100000e+03  3.60504827e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.21452433e+00  1.35200000e+03 -1.14287672e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 8.09245379e-01  1.33800000e+03  2.42086061e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
