,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_0_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_1_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_2_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_3_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_4_0
       [ 1.55359371e-01],
       [-6.38153641e-02],
       [ 7.85395976e-01],
       [ 3.01919611e-01],
       [-3.84772413e-01],
       [-1.91886522e-01],
       [-3.32232116e-02],
       [-1.75055195e-01],
       [-2.48499088e-01],
       [-3.19115075e-01],
       [ 4.35241400e-01],
       [ 1.01555165e-01],
       [-2.39106144e-01],
       [-3.12886044e-02],
       [ 1.05084290e-01],
       [-1.89909913e-02],
       [ 2.14116060e-01],
       [ 3.70238741e-01],
       [-3.19666274e-01],
       [ 1.92737583e-01],
       [ 4.57493699e-02],
       [ 2.72307377e-01],
       [-2.70521508e-01],
       [-4.37129510e-02],
       [-4.12553862e-01],
       [ 6.55005657e-01],
       [-3.53024851e-02],
       [ 4.37668676e-01],
       [ 3.63951401e-01],
       [ 5.53260019e-01],
       [ 6.50742771e-02],
       [ 1.46711480e-02],
       [ 6.37291042e-02],
       [-2.20234504e-01],
       [ 9.11614808e-02],
       [ 3.46570955e-02],
       [-3.56158787e-01],
       [ 1.08106075e-01],
       [-7.26516187e-03],
       [ 1.16829438e+00],
       [-4.57316346e-02],
       [-1.88801935e-01],
       [-4.67215348e-01],
       [ 3.07034734e-01],
       [-3.78545806e-02],
       [-6.06255169e-01],
       [-1.80035019e-01],
       [ 2.93878881e-01],
       [ 3.28706339e-01],
       [ 1.94358951e-01],
       [-8.86571604e-02],
       [-1.02398700e-01],
       [ 3.51183147e-01],
       [ 1.95545339e-01],
       [ 6.79464926e-01],
       [-1.13773008e-01],
       [-2.11928804e-01],
       [ 8.61710528e-02],
       [ 1.83826014e-01],
       [ 6.38713019e-01],
       [-2.46977567e-01],
       [-3.16483536e-01],
       [ 2.72028957e-01],
       [-2.50057727e-01],
       [ 6.75078832e-02],
       [-4.69711681e-01],
       [-7.79210116e-02],
       [-7.59398443e-02],
       [-1.66530123e-01],
       [ 6.13822175e-01],
       [ 3.24488546e-01],
       [-9.56352583e-02],
       [-3.69936012e-02],
       [ 1.45160071e-01],
       [-7.09996112e-01],
       [ 1.27439540e-01],
       [-3.47379256e-01],
       [-3.31762503e-02],
       [ 8.55750012e-02],
       [ 2.77005000e-01],
       [-4.97855402e-01],
       [-1.41811291e-01],
       [-8.11429257e-01],
       [-6.58275160e-01],
       [ 1.84675388e-03],
       [-5.86803218e-01],
       [-2.27895463e-01],
       [-6.25515256e-01],
       [-5.15338823e-01],
       [-3.57649754e-01],
       [ 4.27353288e-01],
       [ 5.54195406e-01],
       [ 3.32240428e-01],
       [-4.91599966e-02],
       [-1.76075276e-02],
       [ 3.03904322e-01],
       [-2.57458976e-01],
       [-5.99484554e-02],
       [ 3.20977992e-02],
       [ 4.32906375e-02],
       [ 4.87471802e-02],
       [ 8.41453508e-02],
       [-1.61231580e-01],
       [ 2.45691218e-01],
       [-3.09428363e-01],
       [-7.75034592e-01],
       [-4.57251817e-01],
       [-9.86425195e-02],
       [ 5.50624016e-03],
       [-3.47004000e-02],
       [ 2.31403606e-01],
       [-3.45768398e-01],
       [ 2.19235664e-01],
       [-2.20868176e-01],
       [ 2.35634712e-01],
       [-2.19826142e-01],
       [ 4.42194616e-01],
       [-2.97613396e-01],
       [ 3.89505535e-01],
       [-3.17331359e-02],
       [ 9.23948243e-02],
       [ 3.08678013e-01],
       [-7.17519620e-01],
       [-7.13021393e-02],
       [ 2.06615813e-01],
       [-2.34254101e-01],
       [-4.64405924e-01],
       [ 8.76899253e-02],
       [ 1.06420023e-01],
       [-1.23054014e-02],
       [ 2.42908358e-01],
       [-1.80398313e-01],
       [-8.08691504e-02],
       [-4.38065987e-01],
       [-1.55903446e-01],
       [-1.49032271e-02],
       [ 1.30360816e-01],
       [-6.27083062e-02],
       [ 1.02638801e-01],
       [-4.22619377e-01],
       [ 4.25959775e-01],
       [-4.67189764e-01],
       [ 9.36809206e-02],
       [-4.92277169e-02],
       [-1.09091268e-01],
       [ 7.93956393e-01],
       [-7.02753528e-01],
       [-7.92319960e-03],
       [ 1.81080232e-01],
       [-2.10930485e-01],
       [-3.04612766e-01],
       [-1.21231492e-01],
       [ 1.32264884e-01],
       [-1.73385850e-01],
       [-1.19854497e-01],
       [-4.83914625e-01],
       [-1.94325264e-01],
       [-6.68282677e-01],
       [-3.31354057e-01],
       [ 4.41532327e-02],
       [-1.12843026e+00],
       [ 5.23747099e-01],
       [ 4.83372483e-01],
       [ 3.74848813e-01],
       [ 2.77129744e-01],
       [-4.29883966e-01],
       [-6.68619000e-02],
       [ 2.00571254e-02],
       [ 4.52524963e-02],
       [ 2.67030353e-02],
       [ 6.99298426e-02],
       [ 8.74491874e-02],
       [ 2.81523470e-03],
       [-3.01021564e-02],
       [-3.38579421e-02],
       [-2.04131198e-02],
       [-1.16758226e-01],
       [ 1.08813892e-01],
       [ 8.16634533e-03],
       [-8.02369005e-01],
       [ 3.04740224e-01],
       [ 1.75318479e-01],
       [-1.99298000e-01],
       [ 2.12736352e-01],
       [-6.17300970e-02],
       [ 1.64921843e-01],
       [-4.34522323e-01],
       [ 1.71379306e-01],
       [ 2.85693061e-01],
       [ 2.66470166e-01],
       [-9.91194335e-02],
       [-3.96038428e-01],
       [-1.16347424e-01],
       [ 4.37993079e-01],
       [ 5.06476633e-01],
       [ 9.60987665e-02],
       [ 2.14361648e-02],
       [-1.97526061e-01],
       [-3.83856505e-01],
       [ 2.29259724e-01],
       [ 8.57728720e-01],
       [-1.26566023e-01],
       [-1.77260118e-01],
       [ 4.05736407e-01],
       [ 6.07382989e-01],
       [ 2.06004236e-01],
       [ 3.34753115e-03],
       [-4.34013472e-01],
       [-6.27306856e-02],
       [-2.97533358e-01],
       [ 4.41430996e-02],
       [-8.71231591e-03],
       [ 1.30299862e-01],
       [-8.41490840e-02],
       [ 6.89875335e-01],
       [ 2.12695540e-01],
       [ 4.23365204e-01],
       [ 1.23413885e-02],
       [-1.28875776e-01],
       [ 9.86769489e-02],
       [-1.13634240e-01],
       [ 3.22519731e-01],
       [-7.99657073e-02],
       [-3.62953331e-01],
       [ 1.17854777e-01],
       [-2.46480515e-01],
       [-8.31582731e-02],
       [ 3.60113010e-01],
       [ 1.18988200e-01],
       [ 1.98516488e-02],
       [ 4.36736526e-02],
       [-2.16264589e-02],
       [-2.57378302e-02],
       [-4.83834583e-01],
       [ 4.44410920e-01],
       [-1.95717501e-01],
       [ 1.95276014e-01],
       [-6.45308753e-02],
       [-2.35771100e-01],
       [-1.58024948e-01],
       [ 2.91652985e-02],
       [-3.33897907e-02],
       [-2.52970564e-01],
       [ 2.20410712e-01],
       [ 1.99924590e-01],
       [ 6.36840628e-02],
       [ 6.32197920e-02],
       [ 2.03574204e-02],
       [ 2.22178992e-01],
       [-6.43848875e-01],
       [-6.91714188e-01],
       [ 1.93143096e-01],
       [ 8.05047716e-02],
       [-5.50776957e-01],
       [-9.73618611e-02],
       [ 6.82722134e-02],
       [-5.54300255e-01],
       [ 2.32797463e-01],
       [-1.11103768e-01],
       [ 6.14288403e-01],
       [ 8.29311422e-03],
       [ 4.11280831e-02],
       [-3.11849783e-02],
       [-2.80329219e-01],
       [-2.62343753e-01],
       [ 1.92992711e-02],
       [-8.16114484e-02],
       [-1.39775740e-01],
       [ 4.54120993e-02],
       [-1.21765448e-01],
       [-5.60053620e-02],
       [ 3.71458468e-01],
       [ 2.26539163e-01],
       [-3.80781210e-01],
       [ 2.46571406e-01],
       [-5.12851274e-01],
       [-1.52791451e-02],
       [ 3.57196271e-01],
       [ 2.43504142e-01],
       [-3.16206892e-01],
       [-9.97170288e-03],
       [ 1.12520948e-03],
       [-1.31024934e-01],
       [ 7.13096706e-02],
       [-1.43487019e-01],
       [ 1.46177422e-01],
       [ 2.15851255e-01],
       [-1.00866850e-01],
       [ 1.87872131e-01],
       [ 2.25988343e-02],
       [-2.11777008e-01],
       [-1.34642569e-01],
       [-8.77914321e-02],
       [-7.71157212e-02],
       [-5.81914214e-01],
       [-1.25139587e-01],
       [ 2.27094034e-01],
       [-3.84731350e-01],
       [ 8.22215009e-02],
       [ 4.54540256e-01],
       [-5.23139305e-01],
       [-2.89107267e-01],
       [ 3.30285542e-02],
       [ 2.18073464e-01],
       [ 2.46359838e-01],
       [-2.15539135e-01],
       [-1.97715797e-02],
       [-3.35144704e-01],
       [ 3.88052976e-03],
       [-4.21713464e-03],
       [-7.17794791e-02],
       [ 5.57254494e-02],
       [-7.44902326e-02],
       [-3.79612060e-01],
       [-1.30994475e-01],
       [ 2.65517634e-01],
       [ 2.08384147e-01],
       [ 4.49775453e-01],
       [-1.05432654e-02],
       [-1.61539576e-01],
       [ 1.44623580e-02],
       [ 7.43997215e-02],
       [-1.85366540e-02],
       [ 6.41896599e-01],
       [ 4.69695247e-02],
       [-8.51638403e-02],
       [-9.55142295e-02],
       [ 5.50164325e-02],
       [ 5.24498154e-01],
       [-4.21172051e-01],
       [ 3.34858431e-01],
       [-1.56138289e-01],
       [ 5.20545314e-01],
       [-1.71658705e-01],
       [ 1.79439496e-01],
       [-4.89828336e-01],
       [-1.02252239e-02],
       [ 5.81817084e-03],
       [ 1.36610979e-01],
       [ 1.56263315e-01],
       [ 1.23838930e-01],
       [ 9.64738845e-02],
       [ 2.42999176e-01],
       [-2.72385939e-01],
       [ 3.31338116e-01],
       [ 3.67591569e-02],
       [-3.56914187e-02],
       [-1.94390622e-01],
       [-9.83896483e-03],
       [ 4.34194428e-02],
       [-1.40604018e-03],
       [-2.27634637e-01],
       [ 1.03154317e-01],
       [ 5.55159689e-02],
       [ 2.80217226e-01],
       [ 2.64534253e-02],
       [ 8.58247245e-02],
       [ 9.70190194e-02],
       [-2.40570107e-02],
       [ 7.10504633e-02],
       [-1.87008017e-03],
       [ 8.99184867e-03],
       [ 1.39992641e-01],
       [-8.81786217e-03],
       [-9.08611484e-03],
       [-1.53041331e-02],
       [-2.22965709e-02],
       [ 3.22097677e-01],
       [-1.69077713e-01],
       [-3.14387212e-02],
       [-6.10182631e-02],
       [-3.71428311e-03],
       [-3.43668474e-01],
       [ 4.47419120e-01],
       [ 2.02776150e-01],
       [ 1.06081273e-01],
       [-3.39982018e-02],
       [-9.99507002e-02],
       [-1.58747397e-01],
       [ 2.50286266e-01],
       [-1.57934769e-01],
       [ 3.94284580e-01],
       [-2.78551091e-01],
       [ 2.41298439e-01],
       [ 1.15085313e-03],
       [ 9.42157988e-02],
       [ 1.04720768e-02],
       [-5.21471200e-01],
       [-8.07085317e-03],
       [ 7.33917604e-01],
       [-2.13872063e-02],
       [ 6.77178028e-02],
       [-8.85846401e-01],
       [ 2.18316828e-01],
       [ 1.65172985e-02],
       [-1.19502132e-01],
       [ 3.18062020e-02],
       [ 1.19305496e-01],
       [-3.49589978e-01],
       [ 2.07612402e-02],
       [ 2.48467470e-01],
       [ 2.22203831e-01],
       [ 1.19760281e-01],
       [-8.05000292e-02],
       [ 4.84057824e-01],
       [ 4.83222025e-01],
       [ 1.62803819e-02],
       [ 2.28925279e-01],
       [ 4.14127584e-02],
       [-5.65966011e-01],
       [ 2.48643284e-01],
       [-2.55611280e-03],
       [ 2.64108408e-01],
       [-2.03631008e-01],
       [-9.83298931e-03],
       [-6.66051856e-02],
       [ 8.79802704e-03],
       [ 1.26893975e-01],
       [ 3.84382658e-02],
       [ 8.38507460e-02],
       [ 7.23957145e-02],
       [-1.17409606e-01],
       [ 2.93513623e-01],
       [ 1.22658131e-01],
       [-2.37935278e-01],
       [ 9.05438840e-02],
       [-3.19270770e-04],
       [ 2.78398123e-01],
       [ 1.60825674e-01],
       [ 3.74249841e-02],
       [-4.00996529e-03],
       [ 3.01289679e-03],
       [-1.56565462e-01],
       [ 3.89818452e-02],
       [-3.08006543e-01],
       [ 1.25813081e-01],
       [-2.01650103e-01],
       [-1.72869631e-02],
       [ 1.94882894e-01],
       [-2.96150800e-02],
       [-1.28328933e-01],
       [-5.37337216e-02],
       [-2.04169317e-01],
       [-2.72286471e-01],
       [-1.32657057e-02],
       [-4.54148912e-01],
       [ 3.62406057e-02],
       [-1.80600672e-01],
       [-2.81489533e-01],
       [ 2.98644739e-01],
       [ 2.00503670e-01],
       [ 1.28912053e-01],
       [ 7.12132996e-02],
       [-1.83361465e-01],
       [-5.66551907e-02],
       [-1.37818231e-02],
       [ 5.26178347e-02],
       [-3.28907275e-01],
       [-3.15067268e-01],
       [-7.49020005e-02],
       [-1.01896505e-01],
       [ 5.81039834e-02],
       [ 1.40408303e-03],
       [ 2.24832790e-01],
       [ 2.23135448e-01],
       [ 2.76835369e-01],
       [ 1.25265131e-02],
       [-5.43305988e-02],
       [ 1.03379971e-02],
       [-2.77927539e-02],
       [ 3.86655849e-01],
       [ 1.37688110e-01],
       [ 9.14709277e-03],
       [ 8.12609685e-02],
       [-4.27962681e-02],
       [-8.88320394e-02],
       [ 2.42568754e-01],
       [-1.09478486e-01],
       [ 1.24029058e-02],
       [-5.34710368e-02],
       [ 2.53647810e-01],
       [-1.06516646e-01],
       [ 3.97678621e-04],
       [-4.45833217e-03],
       [-2.37252103e-02],
       [ 2.12423898e-01],
       [ 1.44940084e-01],
       [ 2.53740713e-01],
       [ 1.77841306e-01],
       [ 9.50695563e-02],
       [ 9.62583745e-02],
       [-6.40699566e-01],
       [-1.27840298e-02],
       [ 1.30807466e-01],
       [-2.06906280e-01],
       [ 6.41223665e-02],
       [-5.56575435e-01],
       [ 3.80547082e-01],
       [ 2.14133762e-01],
       [-9.75332079e-03],
       [-3.49527707e-02],
       [-2.08501869e-02],
       [ 1.64067035e-01],
       [ 1.80470440e-01],
       [ 9.38074486e-03],
       [-3.80439834e-01],
       [-2.86270382e-03],
       [ 2.13226001e-03],
       [-5.65554538e-02],
       [ 5.50732128e-04],
       [-3.74781227e-01],
       [-1.57213911e-01],
       [ 9.72598131e-03],
       [ 3.80313672e-02],
       [-2.27819875e-01],
       [-3.99497646e-02],
       [ 5.57016411e-02],
       [-2.68655998e-01],
       [ 3.42774540e-01],
       [ 3.74299240e-03],
       [ 9.53433867e-01],
       [ 3.51189888e-02],
       [ 5.43879190e-02],
       [-6.55739905e-02],
       [ 4.44810014e-02]])>"
.q_sqrt,"<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 3.44494619e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-9.84039141e-02,  3.96762920e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-3.79674000e-02, -9.63848234e-02,  2.83143521e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [ 3.34650848e-03, -4.08636245e-02, -4.92536997e-02, ...,
          8.70242358e-01,  0.00000000e+00,  0.00000000e+00],
        [-2.59648121e-04,  1.33422991e-02,  4.35571051e-03, ...,
          1.80264992e-03,  9.61769649e-01,  0.00000000e+00],
        [-6.83212059e-05, -7.55583568e-04, -2.10585240e-03, ...,
          1.74045379e-04,  3.69081981e-05,  9.99959414e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 4.38940845e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.19466909e-01,  2.63184795e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-8.14925778e-02, -8.58343158e-02,  3.40733171e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [-3.14489346e-03,  4.43729503e-04,  6.18235058e-04, ...,
          9.93926278e-01,  0.00000000e+00,  0.00000000e+00],
        [-6.25693318e-03, -1.35005862e-03, -1.08613559e-02, ...,
         -4.04634886e-04,  9.05261731e-01,  0.00000000e+00],
        [ 6.04937760e-03, -1.50232481e-03,  1.32325758e-02, ...,
          2.18789946e-04,  4.77043720e-04,  9.48453105e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 3.34443506e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.25615720e-01,  2.64881939e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-9.12517529e-02, -1.20098155e-01,  2.81008410e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [ 9.95466840e-03,  6.39097974e-04,  2.16861360e-03, ...,
          9.32088215e-01,  0.00000000e+00,  0.00000000e+00],
        [-3.81841550e-05, -8.64905642e-05,  1.64720418e-03, ...,
         -2.95307446e-04,  9.99985313e-01,  0.00000000e+00],
        [-1.14608427e-02,  4.34541008e-02, -2.49051149e-02, ...,
         -1.23773739e-03,  6.47201141e-05,  7.30515918e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 4.25072067e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.89679249e-01,  3.03723662e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-2.35844544e-01, -1.54547001e-02,  4.38725767e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [-7.34039247e-04,  1.22590615e-03, -9.96542991e-05, ...,
          9.90714119e-01,  0.00000000e+00,  0.00000000e+00],
        [-9.10006820e-05,  1.26604244e-02,  5.25625319e-04, ...,
          1.35101329e-04,  9.59057806e-01,  0.00000000e+00],
        [ 5.59832229e-03, -3.57986464e-04, -3.91807325e-04, ...,
          8.74787428e-06,  2.27249336e-05,  9.82648248e-01]]])>","<Parameter: name=fill_triangular, dtype=float64, shape=[1, 1000, 1000], fn=""fill_triangular"", numpy=
array([[[ 3.06732093e-01,  0.00000000e+00,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.05076058e-01,  3.01040710e-01,  0.00000000e+00, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        [-1.17827140e-01, -3.88292724e-01,  3.33014789e-01, ...,
          0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
        ...,
        [ 2.37775886e-05,  2.64212793e-04,  4.77943809e-04, ...,
          9.91670491e-01,  0.00000000e+00,  0.00000000e+00],
        [-2.40842645e-04,  2.94230423e-04,  3.08392860e-05, ...,
          6.87134860e-05,  9.91938911e-01,  0.00000000e+00],
        [-1.70507473e-04, -4.58579665e-04,  7.12103723e-05, ...,
          1.26607112e-05, -1.64997213e-05,  9.98873351e-01]]])>"
